# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.3.2
#@/tick	469164
#@/user_id	47d94b64-518c-4017-b837-441ef302fb7b
wo mo bai 	我膜拜	c=1 d=1 t=361004
wo mo ni 	我模擬	c=2 d=0.0611149 t=469164
wo mu ji 	我母雞	c=6 d=9.99117e-20 t=469164
wo mu qian 	我目前	c=7 d=1.91385e-19 t=469164
wo mu qin 	我母親	c=1 d=1 t=107828
wo na 	我哪	c=2 d=1.44621e-17 t=469164
wo na 	我那	c=26 d=4.62609e-33 t=469164
wo na ben shu 	我那本書	c=1 d=1 t=204899
wo na bian 	我那邊	c=2 d=1 t=261057
wo na bu dao 	我拿不到	c=1 d=4.69295e-130 t=469164
wo na ci 	我那次	c=1 d=3.29639e-92 t=469164
wo na ge 	我那個	c=11 d=5.8719e-149 t=469164
wo na ge tu 	我那個圖	c=1 d=1 t=463339
wo na hui 	我那會	c=1 d=1 t=166095
wo na kuai 	我那塊	c=1 d=1 t=99234
wo na li 	我那裏	c=1 d=1 t=181823
wo na shi 	我那時	c=1 d=4.60767e-32 t=469164
wo na xie 	我那些	c=1 d=1 t=197604
wo na yang 	我那樣	c=3 d=2.21023e-07 t=469164
wo na yi fen 	我那一份	c=1 d=1 t=126478
wo nan jing 	我南京	c=1 d=1 t=364231
wo nao zi 	我腦子	c=1 d=1 t=102206
wo ne 	我呢	c=2 d=4.17802e-145 t=469164
wo nei tui 	我內推	c=1 d=6.1284e-152 t=469164
wo neng 	我能	c=26 d=4.47316e-07 t=469164
wo neng er tong 	我能兒童	c=1 d=6.56563e-198 t=469164
wo neng lai 	我能來	c=1 d=1 t=270655
wo neng yong 	我能用	c=1 d=2.64417e-204 t=469164
wo neng you 	我能有	c=1 d=1 t=217293
wo nian 	我年	c=1 d=1 t=207034
wo nian qian 	我年前	c=2 d=3.92055e-132 t=469164
wo ning yuan 	我寧願	c=1 d=1 t=458769
wo nong 	我弄	c=8 d=1.20175e-15 t=469164
wo nong dian 	我弄點	c=2 d=1 t=412847
wo nong ge 	我弄個	c=1 d=6.13983e-27 t=469164
wo nong guo 	我弄過	c=1 d=1 t=149607
wo nong hao 	我弄好	c=3 d=1 t=193869
wo nong le 	我弄了	c=1 d=1.48894e-36 t=469164
wo nong wan 	我弄完	c=1 d=4.08359e-82 t=469164
wo nong xia 	我弄下	c=3 d=2.42835e-26 t=469164
wo pa 	我怕	c=15 d=0.00219846 t=469164
wo pai 	我拍	c=1 d=6.66621e-171 t=469164
wo pang bian 	我旁邊	c=6 d=6.18132e-18 t=469164
wo pao dao 	我跑到	c=1 d=1 t=336528
wo pao lai 	我跑來	c=1 d=1 t=177770
wo pei 	我配	c=1 d=1 t=110714
wo pei ni 	我陪你	c=3 d=1.653e-148 t=469164
wo peng you 	我朋友	c=6 d=9.8307e-06 t=469164
wo pi fu 	我皮膚	c=2 d=2.51359e-167 t=469164
wo pin 	我品	c=5 d=1 t=388993
wo ping lun 	我評論	c=1 d=1 t=446976
wo po 	我破	c=1 d=1.73421e-124 t=469164
wo pu 	臥鋪	c=3 d=3.40172e-103 t=469164
wo qi bu shi 	我豈不是	c=1 d=1 t=294931
wo qi che 	我汽車	c=1 d=1 t=363568
wo qi keng 	我棄坑	c=1 d=1 t=313890
wo qi shi 	我其實	c=5 d=6.47774e-69 t=469164
wo qian bao 	我錢包	c=1 d=1 t=343012
wo qian bo 	我淺薄	c=1 d=1 t=116299
wo qian duan 	我前端	c=1 d=1 t=140829
wo qian ji tian 	我前幾天	c=1 d=1 t=206377
wo qian liang ci 	我前兩次	c=1 d=1 t=171438
wo qian liang tian 	我前兩天	c=4 d=3.40453e-60 t=469164
wo qian yi zhen zi 	我前一陣子	c=1 d=1 t=197528
wo qie dao 	我切到	c=1 d=1 t=339511
wo qin ce 	我親測	c=1 d=1 t=445900
wo qin zi 	我親自	c=1 d=1 t=101513
wo qing 	我請	c=1 d=1.31108e-10 t=469164
wo qing chu 	我清楚	c=2 d=5.35335e-32 t=469164
wo qing jia 	我請假	c=1 d=1 t=417359
wo qing jiao 	我請教	c=1 d=1.94141e-187 t=469164
wo qing li 	我清理	c=1 d=1 t=343807
wo qing ni 	我請你	c=5 d=6.88109e-15 t=469164
wo qing ni me 	我請你麼	c=1 d=1 t=309601
wo qiu ku 	我秋褲	c=1 d=1 t=229107
wo qu 	我去	c=115 d=5.67182e-07 t=469164
wo qu diao 	我去掉	c=1 d=1 t=194797
wo qu kan kan 	我去看看	c=1 d=1.00066e-184 t=469164
wo qu mai 	我去買	c=1 d=1 t=173968
wo qu nian 	我去年	c=8 d=3.5662e-47 t=469164
wo qu pao bu 	我去跑步	c=1 d=1 t=466749
wo qu tang 	我去趟	c=2 d=1 t=277520
wo qu wen wen 	我去問問	c=1 d=1 t=456541
wo qu xiao 	我取消	c=1 d=1 t=312932
wo que 	我卻	c=1 d=1.96023e-36 t=469164
wo que ding 	我確定	c=2 d=6.00578e-32 t=469164
wo que ren 	我確認	c=12 d=5.60948e-23 t=469164
wo que shi 	我確實	c=1 d=6.06929e-185 t=469164
wo qun 	我羣	c=1 d=1 t=237779
wo qun li 	我羣裏	c=1 d=1 t=342208
wo rang 	我讓	c=18 d=0.102797 t=469164
wo rang ni 	我讓你	c=1 d=1 t=258060
wo rang ta 	我讓他	c=14 d=8.15314e-40 t=469164
wo rang ta 	我讓她	c=2 d=1 t=422655
wo ren 	我人	c=1 d=1 t=411059
wo ren shi 	我認識	c=4 d=1 t=418725
wo ren wei 	我認爲	c=3 d=1 t=382206
wo ren zhen 	我認真	c=1 d=1 t=129623
wo reng gei 	我扔給	c=1 d=7.08807e-187 t=469164
wo ru guo 	我如果	c=6 d=2.5059e-131 t=469164
wo ru zhi 	我入職	c=1 d=1 t=441063
wo sha 	我啥	c=5 d=1.21929e-09 t=469164
wo sha dou 	我啥都	c=1 d=1 t=254987
wo sha shi hou 	我啥時候	c=3 d=1.93547e-151 t=469164
wo shan 	我刪	c=2 d=1 t=339422
wo shan diao 	我刪掉	c=1 d=1 t=235213
wo shan ren 	我閃人	c=1 d=1 t=138938
wo shang 	我上	c=2 d=7.91546e-133 t=469164
wo shang ban 	我上班	c=1 d=1 t=383797
wo shang chuan 	我上傳	c=1 d=1 t=126237
wo shang ci 	我上次	c=10 d=1.33376e-94 t=469164
wo shang mian 	我上面	c=1 d=1 t=279071
wo shang tu 	我上圖	c=1 d=1 t=368835
wo shang wan 	我上完	c=1 d=1 t=401626
wo shang wu 	我上午	c=2 d=1 t=250845
wo shang xian 	我上線	c=1 d=1 t=151446
wo shang zhou 	我上週	c=7 d=3.75031e-51 t=469164
wo shao jia 	我稍加	c=1 d=1 t=432862
wo shao shao 	我稍稍	c=1 d=1.67371e-118 t=469164
wo shao wei 	我稍微	c=3 d=1 t=432866
wo she 	我設	c=2 d=1 t=288576
wo shen bian 	我身邊	c=3 d=7.16313e-17 t=469164
wo shen me 	我什麼	c=1 d=1 t=222173
wo shen pi 	我審批	c=1 d=1 t=435031
wo shen qing 	我申請	c=4 d=2.11808e-07 t=469164
wo shen qing dang 	我申請當	c=1 d=2.1287e-06 t=469164
wo shen ti 	我身體	c=1 d=9.92219e-203 t=469164
wo shen zhi 	我甚至	c=1 d=1 t=416255
wo sheng ji 	我升級	c=1 d=1 t=218299
wo shi 	我是	c=197 d=0.0018363 t=469164
wo shi 	我試	c=0 d=0.1 t=133409
wo shi 	臥室	c=5 d=7.28377e-38 t=469164
wo shi bu shi 	我是不是	c=3 d=1 t=183172
wo shi guo 	我是過	c=3 d=1.01432e-79 t=469164
wo shi ji shang 	我實際上	c=1 d=1 t=110668
wo shi jian 	我時間	c=1 d=1 t=249750
wo shi jian yi 	我是建議	c=1 d=1 t=399435
wo shi jue de 	我是覺得	c=1 d=1 t=359479
wo shi le xia 	我試了下	c=2 d=1 t=175226
wo shi pa 	我是怕	c=2 d=1 t=377652
wo shi pa ni 	我是怕你	c=1 d=1 t=115702
wo shi shei 	我是誰	c=3 d=1.13972e-68 t=469164
wo shi shi 	我試試	c=53 d=2.36287e-16 t=469164
wo shi shi ao 	我試試奧	c=1 d=3.59507e-83 t=469164
wo shi shi ba 	我試試吧	c=2 d=2.61651e-51 t=469164
wo shi shi kan 	我試試看	c=4 d=1.94457e-118 t=469164
wo shi shi ke ke 	我時時刻刻	c=1 d=2.30028e-65 t=469164
wo shi shuo 	我是說	c=35 d=0.000337144 t=469164
wo shi xiang 	我是想	c=14 d=2.09908e-47 t=469164
wo shi ying 	我適應	c=1 d=1 t=119247
wo shi you 	我是有	c=1 d=1 t=432643
wo shi zhe 	我試着	c=3 d=2.88226e-42 t=469164
wo shi zhi 	我是指	c=1 d=1 t=212820
wo shi zhong 	我始終	c=1 d=6.66054e-161 t=469164
wo shou dao 	我收到	c=7 d=0.0010358 t=469164
wo shou dao le 	我收到了	c=1 d=0.0104099 t=469164
wo shou dong 	我手動	c=1 d=1.16719e-54 t=469164
wo shou ji 	我手機	c=6 d=2.31575e-85 t=469164
wo shou li 	握手禮	c=1 d=6.38264e-189 t=469164
wo shou tou 	我手頭	c=3 d=5.59141e-132 t=469164
wo shu 	我書	c=1 d=1.59473e-21 t=469164
wo shu en 	我書嗯	c=1 d=1 t=460048
wo shu ju 	我數據	c=1 d=1.78721e-184 t=469164
wo shu li 	我梳理	c=1 d=1 t=286183
wo shui jiao 	我睡覺	c=2 d=8.80668e-06 t=469164
wo shui zhao 	我睡着	c=1 d=1.41579e-61 t=469164
wo shun bian 	我順便	c=1 d=2.03706e-194 t=469164
wo shun jian 	我瞬間	c=2 d=9.32711e-05 t=469164
wo shuo 	我說	c=88 d=0.000131041 t=469164
wo shuo guo 	我說過	c=1 d=1 t=105740
wo shuo ni 	我說你	c=2 d=7.87975e-168 t=469164
wo shuo shi 	我說是	c=2 d=1 t=372311
wo shuo ta 	我說他	c=1 d=1.32651e-30 t=469164
wo shuo wo 	我說我	c=1 d=6.19626e-17 t=469164
wo shuo xia 	我說下	c=2 d=2.14659e-75 t=469164
wo si 	我司	c=24 d=1.84636e-10 t=469164
wo si di xia 	我私底下	c=1 d=1 t=165398
wo si liao 	我私聊	c=1 d=1 t=153277
wo song ni 	我送你	c=0 d=8.91071e-145 t=469164
wo song ni ge 	我送你個	c=1 d=8.95537e-144 t=469164
wo sou 	我搜	c=3 d=1 t=296874
wo sou suo 	我搜索	c=1 d=1 t=137117
wo suan 	我算	c=6 d=1 t=437265
wo suan fa 	我算法	c=1 d=5.14958e-46 t=469164
wo sui bian 	我隨便	c=6 d=1.08439e-12 t=469164
wo sui hou 	我隨後	c=2 d=1.08193e-44 t=469164
wo sui ran 	我雖然	c=1 d=1 t=330976
wo suo wei 	我所謂	c=1 d=1 t=388227
wo tai 	我太	c=3 d=3.18332e-05 t=469164
wo tan xin 	我貪心	c=1 d=1 t=288562
wo te me 	我特麼	c=33 d=6.03285e-14 t=469164
wo te xiang 	我特想	c=1 d=1 t=173885
wo ti 	我提	c=1 d=1 t=119244
wo ti 	我替	c=4 d=1 t=253699
wo ti gong 	我提供	c=1 d=1.57115e-80 t=469164
wo ti guo 	我提過	c=1 d=1 t=242925
wo ti jiao 	我提交	c=3 d=1.13176e-15 t=469164
wo ti ni 	我替你	c=2 d=7.93967e-22 t=469164
wo ti qian 	我提前	c=8 d=5.6028e-09 t=469164
wo ti xing 	我提醒	c=2 d=1 t=410273
wo ti zhong 	我體重	c=2 d=9.12289e-68 t=469164
wo tian guo 	我填過	c=1 d=1 t=339430
wo tian tian 	我天天	c=1 d=1 t=162599
wo tiao shi 	我調試	c=1 d=1 t=132561
wo tiao xiu 	我調休	c=1 d=3.48181e-30 t=469164
wo ting 	我聽	c=15 d=6.24344e-19 t=469164
wo ting cong 	我聽從	c=1 d=1 t=461242
wo ting dao 	我聽到	c=3 d=1.1515e-130 t=469164
wo ting jian 	我聽見	c=1 d=1 t=258740
wo ting kan hao 	我挺看好	c=1 d=1 t=291264
wo ting shuo 	我聽說	c=6 d=1 t=419649
wo ting ting 	我聽聽	c=1 d=1 t=212536
wo ting xi huan 	我挺喜歡	c=2 d=1 t=392433
wo tong bu 	我同步	c=4 d=1.4502e-20 t=469164
wo tong chou 	我統籌	c=1 d=1 t=169548
wo tong ji 	我統計	c=2 d=1 t=264654
wo tong shi 	我同事	c=15 d=6.95184e-11 t=469164
wo tong tong 	我統統	c=1 d=1 t=394459
wo tong yi 	我統一	c=4 d=4.08151e-76 t=469164
wo tong zhi 	我通知	c=3 d=1 t=441855
wo tou 	我投	c=1 d=1 t=207165
wo tou fa 	我頭髮	c=1 d=1 t=403394
wo tou shang 	我頭上	c=1 d=1 t=467330
wo tou tou 	我偷偷	c=1 d=1 t=340749
wo tu ran 	我突然	c=23 d=4.08164e-47 t=469164
wo tui 	我退	c=2 d=6.28441e-183 t=469164
wo tui jian 	我推薦	c=2 d=5.07571e-170 t=469164
wo tui qun 	我退羣	c=1 d=1 t=454151
wo tuo hou tui 	我拖後腿	c=1 d=2.01158e-193 t=469164
wo wan 	我完	c=3 d=7.33852e-125 t=469164
wo wan 	我玩	c=2 d=4.41425e-145 t=469164
wo wan guo 	我玩過	c=1 d=2.7487e-72 t=469164
wo wan quan 	我完全	c=1 d=1 t=354722
wo wan shang 	我晚上	c=12 d=6.84094e-05 t=469164
wo wan sheng 	我完勝	c=1 d=1 t=261421
wo wan xie 	我晚些	c=2 d=2.5309e-42 t=469164
wo wang 	我往	c=2 d=1 t=279716
wo wang ji 	我忘記	c=1 d=1 t=408867
wo wang le 	我忘了	c=1 d=4.05274e-81 t=469164
wo wei 	我爲	c=0 d=4.68931e-210 t=469164
wo wei hu 	我維護	c=1 d=1 t=131420
wo wei le 	我爲了	c=1 d=4.71281e-209 t=469164
wo wei sha 	我爲啥	c=4 d=1 t=366905
wo wei xin 	我微信	c=3 d=1.57179e-26 t=469164
wo wen 	我問	c=20 d=0.11475 t=469164
wo wen guo 	我問過	c=1 d=1 t=263865
wo wen guo ni 	我問過你	c=1 d=3.08769e-146 t=469164
wo wen jian 	我文件	c=1 d=1 t=375325
wo wen le 	我問了	c=5 d=4.22258e-64 t=469164
wo wen le xia 	我問了下	c=1 d=1 t=312329
wo wen ni 	我問你	c=3 d=1.23105e-210 t=469164
wo wen ta 	我問他	c=4 d=1.66893e-55 t=469164
wo wen wen 	我問問	c=57 d=9.57921e-17 t=469164
wo wen wen ni 	我問問你	c=1 d=1 t=372409
wo wen wen ta 	我問問他	c=2 d=1.08883e-60 t=469164
wo wen wen ta 	我問問她	c=1 d=1 t=182633
wo wen wo 	我問我	c=1 d=1 t=459188
wo wen xia 	我問下	c=33 d=1.14284e-11 t=469164
wo wen zi 	我文字	c=1 d=9.51238e-148 t=469164
wo wu fa 	我無法	c=2 d=1 t=419456
wo wu xiu 	我午休	c=1 d=1 t=105569
wo xi ba lian 	我溪把臉	c=1 d=5.73742e-53 t=469164
wo xi fu 	我媳婦	c=4 d=8.50612e-68 t=469164
wo xi ge zao 	我洗個澡	c=1 d=1 t=103429
wo xi guan 	我習慣	c=1 d=1 t=104203
wo xi huan 	我喜歡	c=10 d=9.13969e-119 t=469164
wo xi wang 	我希望	c=4 d=2.17748e-96 t=469164
wo xia 	我下	c=4 d=4.86559e-202 t=469164
wo xia ban 	我下班	c=2 d=1 t=365556
wo xia dan 	我下單	c=1 d=1 t=333726
wo xia lai 	我下來	c=1 d=5.6365e-197 t=469164
wo xia lou 	我下樓	c=1 d=1 t=248798
wo xia qu 	我下去	c=1 d=1 t=361824
wo xia qu chi 	我下去吃	c=1 d=1 t=140574
wo xia wu 	我下午	c=9 d=1.58871e-05 t=469164
wo xia yi bu 	我下一步	c=1 d=1 t=288399
wo xia zai 	我下載	c=1 d=1 t=431540
wo xia zhou 	我下週	c=11 d=3.30581e-08 t=469164
wo xian 	我先	c=78 d=0.000845993 t=469164
wo xian ba 	我先把	c=5 d=1.52933e-98 t=469164
wo xian chang 	我現場	c=1 d=1 t=456490
wo xian cong 	我先從	c=1 d=1 t=355558
wo xian gen 	我先跟	c=4 d=1 t=369453
wo xian hui qu 	我先回去	c=1 d=1 t=120765
wo xian jin 	我現金	c=2 d=2.51658e-44 t=469164
wo xian kan 	我先看	c=1 d=6.93354e-163 t=469164
wo xian lai 	我先來	c=1 d=1 t=362964
wo xian qu 	我先去	c=1 d=1 t=161273
wo xian xia 	我線下	c=1 d=3.28799e-62 t=469164
wo xian xing 	我先行	c=2 d=1 t=467336
wo xian yu 	我鹹魚	c=1 d=4.83901e-167 t=469164
wo xian zai 	我現在	c=155 d=0.0018312 t=469164
wo xiang 	我向	c=1 d=1 t=195465
wo xiang 	我想	c=134 d=0.0317456 t=469164
wo xiang bu qi 	我想不起	c=1 d=4.94818e-106 t=469164
wo xiang dao 	我想到	c=3 d=1.00124 t=343658
wo xiang fa 	我想法	c=1 d=1 t=432312
wo xiang guo 	我想過	c=4 d=1 t=396881
wo xiang lai 	我想來	c=1 d=1.9613e-13 t=469164
wo xiang le 	我想了	c=1 d=1 t=226691
wo xiang le xia 	我想了下	c=3 d=2.3477e-11 t=469164
wo xiang le xiang 	我想了想	c=3 d=1 t=401962
wo xiang mai 	我想買	c=2 d=1 t=395926
wo xiang qi 	我想起	c=1 d=1 t=218050
wo xiang qi lai 	我想起來	c=3 d=4.8438e-208 t=469164
wo xiang qing chu 	我想清楚	c=1 d=4.31931e-07 t=469164
wo xiang qu 	我想去	c=1 d=1 t=422052
wo xiang xiang 	我想想	c=16 d=0.00265848 t=469164
wo xiang xin 	我相信	c=10 d=6.46452e-45 t=469164
wo xiang yao 	我想要	c=1 d=1 t=138432
wo xiang zhe 	我想着	c=2 d=1 t=391390
wo xiang zhe 	我想這	c=1 d=1 t=360608
wo xiao 	我笑	c=1 d=0.0222592 t=469164
wo xiao sa 	我瀟灑	c=1 d=7.03376e-126 t=469164
wo xie 	我寫	c=10 d=8.577e-48 t=469164
wo xie dao 	我寫到	c=1 d=1 t=371521
wo xie guo 	我寫過	c=2 d=1 t=369596
wo xie ma 	我寫碼	c=1 d=1 t=194727
wo xie si 	我寫死	c=2 d=1 t=320318
wo xie wan 	我寫完	c=1 d=1 t=180523
wo xie zhu 	我協助	c=2 d=1 t=411649
wo xin li 	我心理	c=2 d=5.53201e-124 t=469164
wo xing 	我姓	c=4 d=1.25208e-174 t=469164
wo xing ge 	我性格	c=1 d=1 t=175882
wo xiu 	我修	c=1 d=3.83064e-65 t=469164
wo xu yao 	我需要	c=13 d=0.00197932 t=469164
wo xuan 	我選	c=2 d=1 t=467049
wo xun si 	我尋思	c=1 d=1 t=238977
wo yan xia 	我眼瞎	c=1 d=1 t=146038
wo yan zheng 	我驗證	c=4 d=2.13966e-37 t=469164
wo yan zhong 	我嚴重	c=1 d=2.88422e-50 t=469164
wo yao 	我要	c=71 d=6.70548e-05 t=469164
wo yao bu 	我要不	c=1 d=5.463e-94 t=469164
wo yao bu yao 	我要不要	c=5 d=5.84219e-60 t=469164
wo yao ge 	我要個	c=1 d=1 t=336225
wo yao gei 	我要給	c=2 d=6.9472e-98 t=469164
wo yao jiang 	我要薑	c=1 d=1 t=369959
wo yao qing 	我邀請	c=4 d=1.54881 t=379256
wo yao qing ni 	我要請你	c=1 d=1.02731e-111 t=469164
wo yao qiu 	我要求	c=1 d=1.67616e-194 t=469164
wo yao qu 	我要去	c=2 d=5.17631e-195 t=469164
wo yao shi 	我要是	c=7 d=1.5623e-43 t=469164
wo yao ting 	我要聽	c=1 d=2.68459e-206 t=469164
wo yao yong 	我要用	c=1 d=1 t=258079
wo yao zou 	我要走	c=1 d=1 t=217640
wo ye 	我也	c=199 d=0.000322309 t=469164
wo ye bu zhi dao 	我也不知道	c=1 d=1 t=263328
wo ye cai 	我也才	c=1 d=1 t=212740
wo ye dei 	我也得	c=2 d=6.4529e-112 t=469164
wo ye hui 	我也會	c=2 d=1 t=404742
wo ye kan 	我也看	c=1 d=1 t=132678
wo ye kan kan 	我也看看	c=1 d=4.79704e-94 t=469164
wo ye ke yi 	我也可以	c=1 d=1 t=140328
wo ye lai 	我也來	c=6 d=1 t=418057
wo ye qu 	我也去	c=4 d=1 t=270061
wo ye rang 	我也讓	c=1 d=1 t=248896
wo ye shi 	我也是	c=29 d=2.16279e-08 t=469164
wo ye shi shi 	我也試試	c=1 d=1 t=453972
wo ye xiang 	我也想	c=4 d=1 t=377498
wo ye xiang qu 	我也想去	c=1 d=1 t=287797
wo ye yao 	我也要	c=5 d=1.00944e-81 t=469164
wo ye you 	我也有	c=2 d=7.26874e-189 t=469164
wo ye zai 	我也在	c=1 d=1 t=389023
wo ye zhi neng 	我也只能	c=1 d=1 t=215502
wo ye zhi qu guo 	我也只去過	c=1 d=1 t=433904
wo yi 	我一	c=5 d=4.18387e-198 t=469164
wo yi ba suo 	我一把梭	c=1 d=1 t=147890
wo yi ban 	我一般	c=4 d=1.92312e-17 t=469164
wo yi ben 	我一本	c=1 d=1 t=432466
wo yi bian 	我一邊	c=1 d=1 t=101068
wo yi chong dong 	我一衝動	c=1 d=1 t=207346
wo yi ci 	我一次	c=1 d=3.05697e-146 t=469164
wo yi da zao 	我一大早	c=1 d=1 t=188387
wo yi ding 	我一定	c=2 d=1 t=380426
wo yi dun 	我一頓	c=1 d=1 t=206729
wo yi fen 	我一份	c=1 d=1 t=180166
wo yi fu 	我衣服	c=1 d=1 t=213904
wo yi ge 	我一個	c=7 d=1.13601e-59 t=469164
wo yi ge ren 	我一個人	c=7 d=1.84572e-210 t=469164
wo yi hang 	我一行	c=1 d=1 t=194735
wo yi hou 	我以後	c=7 d=6.1482e-43 t=469164
wo yi jing 	我已經	c=37 d=9.67086e-19 t=469164
wo yi nian 	我一年	c=1 d=3.84342e-16 t=469164
wo yi pian hao xin 	我一片好心	c=1 d=1 t=232731
wo yi qian 	我以前	c=19 d=3.10202e-45 t=469164
wo yi ran 	我依然	c=1 d=1 t=214727
wo yi shi 	我意識	c=1 d=1 t=163137
wo yi si 	我意思	c=7 d=1.67131e-13 t=469164
wo yi tian 	我一天	c=1 d=1.53863e-128 t=469164
wo yi tiao 	我一條	c=1 d=1 t=235669
wo yi wei 	我以爲	c=85 d=0.142274 t=469164
wo yi xia 	我一下	c=4 d=1 t=339383
wo yi zhi 	我一直	c=21 d=3.43534e-19 t=469164
wo yi zhi zai xiang 	我一直在想	c=1 d=1 t=200337
wo yin xiang 	我印象	c=1 d=1 t=342009
wo ying gai 	我應該	c=4 d=8.86231e-80 t=469164
wo yong 	我用	c=44 d=5.30851e-15 t=469164
wo yong bu zhao 	我用不着	c=1 d=1 t=464775
wo yong guo 	我用過	c=1 d=2.64092e-72 t=469164
wo yong yong 	我用用	c=1 d=1.51273e-46 t=469164
wo you 	我又	c=60 d=0.272532 t=469164
wo you 	我有	c=26 d=1.81834e-05 t=469164
wo you dian shi 	我又電視	c=1 d=1 t=131742
wo you ge 	我有個	c=19 d=1.42492e-19 t=469164
wo you hua 	我優化	c=1 d=2.94941e-107 t=469164
wo you jian 	我郵件	c=2 d=1 t=434985
wo you kong 	我有空	c=2 d=1 t=237478
wo you lai 	我又來	c=2 d=1.00075 t=422987
wo you li you 	我有理由	c=1 d=1 t=188950
wo you ni 	我有你	c=1 d=5.27545e-36 t=469164
wo you qu 	我又去	c=1 d=1 t=157570
wo you shi 	我有事	c=2 d=7.53423e-23 t=469164
wo you shi jian 	我有時間	c=1 d=1 t=372027
wo you xiang 	我郵箱	c=1 d=1.77496e-15 t=469164
wo you yao 	我又要	c=1 d=1 t=330350
wo yu ji 	我預計	c=1 d=1 t=183680
wo yu xiang 	我預想	c=1 d=1 t=100988
wo yu yin 	我語音	c=1 d=1 t=277594
wo yuan ben 	我原本	c=1 d=1 t=317286
wo yuan dan 	我元旦	c=1 d=1 t=259998
wo yuan yi wei 	我原以爲	c=1 d=1 t=427593
wo yue 	我約	c=4 d=1 t=223610
wo yue wan 	我約完	c=1 d=1.07088e-129 t=469164
wo yue xia 	我約下	c=1 d=1 t=108606
wo yun xing 	我運行	c=1 d=2.6876e-131 t=469164
wo za 	我咋	c=43 d=0.000871757 t=469164
wo za cheng 	我咋成	c=1 d=1 t=144280
wo za neng 	我咋能	c=1 d=1 t=354178
wo za nong 	我咋弄	c=2 d=1 t=223177
wo za zheng 	我咋整	c=2 d=1.17691e-34 t=469164
wo zai 	我再	c=56 d=6.62537e-14 t=469164
wo zai 	我在	c=105 d=2.95697e-05 t=469164
wo zai 	窩在	c=2 d=7.1043e-145 t=469164
wo zai gen 	我在跟	c=3 d=0.000293099 t=469164
wo zai he 	我在和	c=1 d=8.93492e-29 t=469164
wo zai jia 	我在家	c=4 d=5.24021e-16 t=469164
wo zai kan 	我在看	c=1 d=1 t=283281
wo zai kan kan 	我在看看	c=1 d=1 t=134894
wo zai kan xia 	我在看下	c=1 d=1 t=321498
wo zai na li 	我在哪裏	c=1 d=1 t=380582
wo zai nong 	我在弄	c=3 d=1.92608e-182 t=469164
wo zai qu 	我再去	c=4 d=1 t=426837
wo zai ru 	我再入	c=1 d=1 t=175356
wo zai wen 	我在問	c=1 d=1 t=187274
wo zai xiang 	我在想	c=30 d=6.09348e-51 t=469164
wo zai ye 	我再也	c=1 d=3.23311e-158 t=469164
wo zai zhe li 	我在這裏	c=1 d=1 t=300536
wo zai zuo 	我在做	c=1 d=1 t=338663
wo zan cheng 	我贊成	c=8 d=1.46189e-85 t=469164
wo zan ding 	我暫定	c=1 d=1 t=242716
wo zan qie 	我暫且	c=1 d=1 t=464857
wo zan shi 	我暫時	c=9 d=1.00916e-19 t=469164
wo zan zhu 	我贊助	c=1 d=1 t=306128
wo zao 	我早	c=3 d=3.35865e-165 t=469164
wo zao dian 	我早點	c=4 d=1 t=339331
wo zao fan 	我早飯	c=1 d=2.48334e-201 t=469164
wo zao jiu 	我早就	c=5 d=9.84386e-198 t=469164
wo zao shang 	我早上	c=17 d=8.58702e-07 t=469164
wo zen me 	我怎麼	c=2 d=1 t=425265
wo zhai diao 	我摘掉	c=1 d=4.96912e-185 t=469164
wo zhang hao 	我帳號	c=3 d=2.80729e-173 t=469164
wo zhang mian 	我賬面	c=1 d=1 t=284720
wo zhang peng 	我帳篷	c=1 d=1 t=223460
wo zhao 	我找	c=22 d=4.18795e-27 t=469164
wo zhao bu dao 	我找不到	c=2 d=6.49277e-155 t=469164
wo zhao chao 	我照抄	c=1 d=1 t=131270
wo zhao dao 	我找到	c=4 d=1 t=453450
wo zhao ge 	我找個	c=2 d=1 t=392901
wo zhao gei ni 	我找給你	c=1 d=1 t=172943
wo zhao ni 	我找你	c=6 d=2.42291e-29 t=469164
wo zhao shi jian 	我找時間	c=1 d=1 t=457478
wo zhao xia 	我找下	c=1 d=1 t=136960
wo zhao zhao 	我找找	c=16 d=3.06799e-12 t=469164
wo zhe 	我這	c=140 d=0.305749 t=469164
wo zhe bian 	我這邊	c=146 d=0.00937227 t=469164
wo zhe bu 	我這不	c=1 d=1 t=420968
wo zhe bu fen 	我這部分	c=1 d=6.06123e-140 t=469164
wo zhe ge 	我這個	c=24 d=3.33825e-64 t=469164
wo zhe ge cun 	我這個存	c=1 d=1 t=143697
wo zhe ge dian 	我這個點	c=1 d=3.56949e-146 t=469164
wo zhe ge shi 	我這個是	c=1 d=1.24881e-202 t=469164
wo zhe ji tian 	我這幾天	c=2 d=3.67144e-95 t=469164
wo zhe jiu 	我這就	c=2 d=1 t=365613
wo zhe jiu shuo 	我這就說	c=1 d=1 t=393176
wo zhe ke yi 	我這可以	c=1 d=1 t=100255
wo zhe kuai 	我這塊	c=4 d=1.29958e-24 t=469164
wo zhe lai 	我這來	c=2 d=1.90937 t=251623
wo zhe li 	我這裏	c=160 d=0.000741445 t=469164
